,cl_id,halo_mass,z_cl,redshift,stellar_mass,g_mag,r_mag
718,985429,240000000000000.0,0.1645,0.1685,17660378206.86164,20.099,19.0
719,985429,240000000000000.0,0.1645,0.1691,47206304126.35899,19.481,18.332
720,985429,240000000000000.0,0.1645,0.1499,16255487557.50485,19.77,18.765
721,985429,240000000000000.0,0.1645,0.1623,104712854805.08984,18.735,17.588
722,985429,240000000000000.0,0.1645,0.1613,26668586645.214806,19.623,18.568
723,985429,240000000000000.0,0.1645,0.2036,69183097091.89363,18.711,17.856
724,985429,240000000000000.0,0.1645,0.1686,17298163592.150997,19.824,18.811
725,985429,240000000000000.0,0.1645,0.1629,54325033149.24325,19.145,18.015
726,985429,240000000000000.0,0.1645,0.1904,21827299118.430035,20.073,19.084
727,985429,240000000000000.0,0.1645,0.1555,15885467485.977806,19.937,18.973
728,985429,240000000000000.0,0.1645,0.162,60117373748.32779,19.081,17.958
729,985429,240000000000000.0,0.1645,0.1593,84918047503.63144,18.778,17.656
730,985429,240000000000000.0,0.1645,0.1676,18535316234.148144,19.97,18.885
731,985429,240000000000000.0,0.1645,0.1651,95279616402.36502,18.668,17.562
732,985429,240000000000000.0,0.1645,0.1632,30619634336.90682,19.238,18.226
733,985429,240000000000000.0,0.1645,0.1608,63679552090.79162,18.721,17.697
734,985429,240000000000000.0,0.1645,0.1868,26853444456.58509,19.539,18.912
735,990048,329000000000000.0,0.2155,0.2273,41783036664.662224,20.548,19.255
736,990048,329000000000000.0,0.2155,0.2113,41209751909.73304,19.854,18.796
737,990048,329000000000000.0,0.2155,0.1847,22387211385.683376,20.278,19.171
738,990048,329000000000000.0,0.2155,0.2032,31332857243.155888,20.205,19.024
739,990048,329000000000000.0,0.2155,0.2123,122461619926.50464,19.101,18.095
740,990048,329000000000000.0,0.2155,0.2018,66527315620.174194,19.41,18.333
741,990048,329000000000000.0,0.2155,0.2327,21627185237.270245,20.901,19.599
742,990048,329000000000000.0,0.2155,0.2095,13551894123.510351,20.087,19.317
743,990048,329000000000000.0,0.2155,0.1806,47752927365.76912,19.429,18.594
744,990048,329000000000000.0,0.2155,0.2093,33419504002.61136,20.167,18.949
745,990048,329000000000000.0,0.2155,0.2295,10914403364.487572,20.768,19.958
746,990048,329000000000000.0,0.2155,0.1829,89536476554.95938,19.468,18.288
747,990048,329000000000000.0,0.2155,0.2179,37583740428.84435,20.975,19.845
748,990048,329000000000000.0,0.2155,0.1843,118576874816.71596,18.954,17.796
749,990048,329000000000000.0,0.2155,0.1759,79432823472.42822,18.827,18.105
750,990048,329000000000000.0,0.2155,0.2364,49090787615.26039,19.382,18.651
751,990048,329000000000000.0,0.2155,0.1927,33651156937.549015,19.58,18.738
752,990048,329000000000000.0,0.2155,0.1739,119124200802.73763,18.905,17.794
753,990048,329000000000000.0,0.2155,0.1838,80537844119.90677,19.421,18.234
754,990048,329000000000000.0,0.2155,0.2603,10764652136.29835,20.829,19.895
755,990048,329000000000000.0,0.2155,0.2383,45498806015.0048,20.175,19.067
756,990048,329000000000000.0,0.2155,0.1859,11168632477.805613,19.439,18.903
757,990048,329000000000000.0,0.2155,0.2426,17218685749.860096,20.866,19.601
758,990048,329000000000000.0,0.2155,0.2225,17619760464.11631,20.692,19.726
759,990048,329000000000000.0,0.2155,0.2166,147231250243.27164,19.514,18.254
760,990048,329000000000000.0,0.2155,0.1948,22803420720.004208,20.074,19.093
761,990048,329000000000000.0,0.2155,0.2315,41975898399.100685,19.889,18.826
762,990048,329000000000000.0,0.2155,0.2253,17947336268.32525,20.932,19.668
763,990048,329000000000000.0,0.2155,0.2593,16904409316.432632,19.863,19.083
764,990048,329000000000000.0,0.2155,0.227,31117163371.0602,20.527,19.246
765,990048,329000000000000.0,0.2155,0.227,26242185433.844444,20.047,19.125
766,990048,329000000000000.0,0.2155,0.2049,18071741260.109257,20.259,19.517
767,990048,329000000000000.0,0.2155,0.2284,22594357702.209736,20.592,19.349
768,990048,329000000000000.0,0.2155,0.217,45394161665.020325,20.154,18.889
769,990048,329000000000000.0,0.2155,0.216,38904514499.42805,20.436,19.233
770,990048,329000000000000.0,0.2155,0.2095,27101916318.908417,20.436,19.206
771,990048,329000000000000.0,0.2155,0.2636,24603676041.476273,20.76,19.472
772,990048,329000000000000.0,0.2155,0.1998,21777097723.531548,20.501,19.481
773,990048,329000000000000.0,0.2155,0.2202,46238102139.92594,20.154,18.864
774,990048,329000000000000.0,0.2155,0.1708,59703528658.38366,19.399,18.308
775,990048,329000000000000.0,0.2155,0.2197,10715193052.376049,21.066,19.845
776,990048,329000000000000.0,0.2155,0.2015,11481536214.968842,20.657,19.773
777,990048,329000000000000.0,0.2155,0.2155,1093956366272.093,17.51,16.194
778,990048,329000000000000.0,0.2155,0.227,22908676527.6777,20.74,19.474
779,990048,329000000000000.0,0.2155,0.1813,20796966871.036938,20.625,19.723
780,990048,329000000000000.0,0.2155,0.1774,27478941531.02397,19.961,19.079
781,990048,329000000000000.0,0.2155,0.2381,37844258471.70928,20.481,19.19
782,990048,329000000000000.0,0.2155,0.2593,27797132677.59294,20.61,19.391
783,990048,329000000000000.0,0.2155,0.2084,76559660691.12569,19.47,18.279
784,990048,329000000000000.0,0.2155,0.2266,167494287602.64383,19.407,18.13
785,990048,329000000000000.0,0.2155,0.2431,10592537251.772898,21.391,20.103
786,990048,329000000000000.0,0.2155,0.215,15275660582.380701,20.76,19.573
787,990048,329000000000000.0,0.2155,0.1687,19860949173.573715,19.423,18.791
788,990048,329000000000000.0,0.2155,0.225,35156044052.829765,20.332,19.069
789,990048,329000000000000.0,0.2155,0.2009,50582466200.31148,19.872,18.664
790,996121,673000000000000.0,0.2752,0.2534,63386971125.692635,20.588,19.359
791,996121,673000000000000.0,0.2752,0.2719,30408850256.76283,21.286,19.831
792,996121,673000000000000.0,0.2752,0.3006,27733201046.518383,21.128,19.641
793,996121,673000000000000.0,0.2752,0.2895,12331048332.28907,21.573,20.203
794,996121,673000000000000.0,0.2752,0.274,151356124843.62073,19.797,18.425
795,996121,673000000000000.0,0.2752,0.2638,102329299228.07536,19.339,18.387
796,996121,673000000000000.0,0.2752,0.2497,28054336379.517162,20.62,19.563
797,996121,673000000000000.0,0.2752,0.2708,217270117886.37433,19.495,18.039
798,996121,673000000000000.0,0.2752,0.2372,27733201046.518383,20.99,19.93
799,996121,673000000000000.0,0.2752,0.323,15310874616.820318,21.626,20.277
800,996121,673000000000000.0,0.2752,0.2808,31117163371.0602,21.173,19.726
801,996121,673000000000000.0,0.2752,0.2894,25351286304.979073,21.277,19.839
802,996121,673000000000000.0,0.2752,0.2402,40644332916.52128,19.477,18.715
803,996121,673000000000000.0,0.2752,0.2691,72610595743.51558,20.063,18.798
804,996121,673000000000000.0,0.2752,0.3079,19678862897.06847,21.509,20.049
805,996121,673000000000000.0,0.2752,0.2703,16634126503.701698,21.384,20.057
806,996121,673000000000000.0,0.2752,0.3256,61801640013.84164,20.513,19.088
807,996121,673000000000000.0,0.2752,0.278,90782053017.81862,20.282,18.826
808,996121,673000000000000.0,0.2752,0.2616,35809643710.263626,21.031,19.914
809,996121,673000000000000.0,0.2752,0.2813,52844525177.518135,20.693,19.278
810,996121,673000000000000.0,0.2752,0.2745,335737614242.9545,19.177,17.683
811,996121,673000000000000.0,0.2752,0.2854,36140986263.96131,19.93,19.071
812,996121,673000000000000.0,0.2752,0.2856,30478949896.27983,21.134,19.729
813,996121,673000000000000.0,0.2752,0.2729,27669416454.115128,21.094,19.699
814,996121,673000000000000.0,0.2752,0.2692,10327614057.613958,21.642,20.305
815,996121,673000000000000.0,0.2752,0.2775,88307990041.85622,20.903,19.532
816,996121,673000000000000.0,0.2752,0.2744,15703628043.335514,21.459,20.127
817,996121,673000000000000.0,0.2752,0.2712,61235039172.47746,20.651,19.192
818,996121,673000000000000.0,0.2752,0.2743,47424198526.02448,20.813,19.343
819,996121,673000000000000.0,0.2752,0.2734,43752210515.82521,20.797,19.359
820,996121,673000000000000.0,0.2752,0.2733,223872113856.83377,19.613,18.11
821,996121,673000000000000.0,0.2752,0.2742,34119291162.19281,20.83,19.451
822,996121,673000000000000.0,0.2752,0.2722,15488166189.124796,21.453,20.07
823,996121,673000000000000.0,0.2752,0.2732,82224264994.70695,20.388,19.035
824,996121,673000000000000.0,0.2752,0.2756,21527817347.243736,21.454,20.058
825,996121,673000000000000.0,0.2752,0.2737,50699070827.47044,20.88,19.39
826,996121,673000000000000.0,0.2752,0.2921,36475394692.56073,20.445,19.553
827,996121,673000000000000.0,0.2752,0.2752,1599558028614.6711,17.913,16.409
828,996121,673000000000000.0,0.2752,0.3219,10690548792.226578,21.331,20.159
829,996121,673000000000000.0,0.2752,0.3071,13614446824.65951,21.699,20.299
830,996121,673000000000000.0,0.2752,0.2824,29853826189.179573,21.141,19.69
831,996121,673000000000000.0,0.2752,0.2739,14354894333.53656,21.638,20.243
832,996121,673000000000000.0,0.2752,0.2419,24154608344.449356,19.971,19.169
833,996121,673000000000000.0,0.2752,0.271,53826978251.628815,20.939,19.589
834,996121,673000000000000.0,0.2752,0.2452,162181009735.8933,19.393,18.328
835,996121,673000000000000.0,0.2752,0.2698,35156044052.829765,21.273,19.843
836,996121,673000000000000.0,0.2752,0.2602,20323570109.36221,21.009,19.785
837,996121,673000000000000.0,0.2752,0.2761,82985076751.44234,20.289,18.846
838,996121,673000000000000.0,0.2752,0.2723,75683289502.09737,20.322,18.892
839,996121,673000000000000.0,0.2752,0.2593,21037784397.664772,20.77,19.694
840,996121,673000000000000.0,0.2752,0.2856,43954161543.78252,20.891,19.461
841,996121,673000000000000.0,0.2752,0.2587,35563131856.898544,20.787,19.422
842,996121,673000000000000.0,0.2752,0.3116,11668096170.60963,21.672,20.312
843,996121,673000000000000.0,0.2752,0.2738,210377843976.64774,19.508,18.055
844,996121,673000000000000.0,0.2752,0.2815,162181009735.8933,19.809,18.522
845,996121,673000000000000.0,0.2752,0.2909,21577444091.526646,21.529,20.093
846,996121,673000000000000.0,0.2752,0.274,17741894808.90168,21.257,19.937
847,996121,673000000000000.0,0.2752,0.251,218272991184.30035,19.634,18.41
848,996121,673000000000000.0,0.2752,0.2722,20323570109.36221,21.538,20.084
849,996121,673000000000000.0,0.2752,0.2699,19364219639.466106,21.411,20.044
850,996121,673000000000000.0,0.2752,0.2815,43052661049.1711,20.889,19.451
851,996121,673000000000000.0,0.2752,0.3008,17218685749.860096,21.468,20.035
852,996121,673000000000000.0,0.2752,0.2743,34593937782.61217,21.098,19.639
853,996121,673000000000000.0,0.2752,0.2801,358096437102.6362,19.273,17.933
854,996121,673000000000000.0,0.2752,0.3073,21627185237.270245,21.516,20.018
855,996121,673000000000000.0,0.2752,0.2383,206538015581.0527,19.289,18.001
856,996121,673000000000000.0,0.2752,0.2754,36224299841.6698,20.963,19.513
857,996121,673000000000000.0,0.2752,0.2347,31550046233.746307,21.014,19.931
858,996121,673000000000000.0,0.2752,0.2514,25118864315.09582,20.065,19.289
859,996121,673000000000000.0,0.2752,0.2787,66374307040.19076,20.286,18.948
860,996121,673000000000000.0,0.2752,0.2901,33189445755.2611,20.445,19.444
861,996121,673000000000000.0,0.2752,0.2944,30130060241.861156,20.876,19.479
862,996121,673000000000000.0,0.2752,0.2817,16405897731.995388,21.524,20.145
863,996121,673000000000000.0,0.2752,0.2777,90364947372.23004,20.272,18.852
864,996121,673000000000000.0,0.2752,0.2757,17179083871.57586,21.565,20.157
865,996121,673000000000000.0,0.2752,0.2566,11194378834.671503,21.264,20.313
866,996121,673000000000000.0,0.2752,0.2787,138356637897.1781,19.9,18.405
867,996121,673000000000000.0,0.2752,0.2839,19543394557.753963,21.467,19.998
868,996121,673000000000000.0,0.2752,0.287,84139514164.51965,20.276,18.885
869,996121,673000000000000.0,0.2752,0.2733,38994198667.65428,20.831,19.45
870,996121,673000000000000.0,0.2752,0.2775,18749945080.67417,21.274,19.892
871,1131026,526000000000000.0,0.1574,0.1556,74644875841.00653,18.679,17.571
872,1131026,526000000000000.0,0.1574,0.1699,30199517204.02019,19.703,18.739
873,1131026,526000000000000.0,0.1574,0.1563,20606299132.700005,19.579,18.503
874,1131026,526000000000000.0,0.1574,0.1574,145881426027.53473,18.391,17.206
875,1131026,526000000000000.0,0.1574,0.1722,114024978756.11697,18.725,17.52
876,1131026,526000000000000.0,0.1574,0.1744,33419504002.61136,19.636,18.453
877,1131026,526000000000000.0,0.1574,0.1514,17701089583.174183,19.124,18.44
878,1131026,526000000000000.0,0.1574,0.181,17864875748.520535,20.076,18.947
879,1131026,526000000000000.0,0.1574,0.1689,40738027780.41122,19.392,18.226
880,1131026,526000000000000.0,0.1574,0.1517,39810717055.34969,18.928,17.917
881,1131026,526000000000000.0,0.1574,0.1547,198152702580.5101,17.938,16.772
882,1131026,526000000000000.0,0.1574,0.1579,14125375446.227554,20.097,19.006
883,1131026,526000000000000.0,0.1574,0.1547,25351286304.979073,19.573,18.466
884,1131026,526000000000000.0,0.1574,0.1433,24945947269.42956,19.725,18.678
885,1131026,526000000000000.0,0.1574,0.1559,15523870099.580849,20.34,19.246
886,1131026,526000000000000.0,0.1574,0.1533,74473197390.59889,18.767,17.645
887,1131026,526000000000000.0,0.1574,0.1812,16710906143.107105,20.016,18.909
888,1131026,526000000000000.0,0.1574,0.1574,147231250243.27164,18.348,17.22
889,1131026,526000000000000.0,0.1574,0.1462,26668586645.214806,19.592,18.493
890,1131026,526000000000000.0,0.1574,0.1542,103992016582.90579,18.818,17.597
891,1131026,526000000000000.0,0.1574,0.1572,11297959146.727999,20.181,19.161
892,1131026,526000000000000.0,0.1574,0.1595,54701596289.3971,19.18,18.038
893,1131026,526000000000000.0,0.1574,0.1579,40457589169.7442,19.506,18.325
894,1131026,526000000000000.0,0.1574,0.1443,24603676041.476273,19.528,18.479
895,1131026,526000000000000.0,0.1574,0.1539,27605778562.203503,19.544,18.445
896,1131026,526000000000000.0,0.1574,0.1518,47533522594.28049,19.294,18.138
897,1131026,526000000000000.0,0.1574,0.1702,31188895840.939354,19.263,18.189
898,1131026,526000000000000.0,0.1574,0.1801,19998618696.32745,19.765,18.667
899,1131026,526000000000000.0,0.1574,0.1591,15170503674.593338,19.962,18.901
900,1131026,526000000000000.0,0.1574,0.1401,40179081084.89392,19.166,18.085
901,1131026,526000000000000.0,0.1574,0.1539,44565624839.75024,19.202,18.095
902,1131026,526000000000000.0,0.1574,0.1591,222330989065.14008,17.945,16.901
903,1131026,526000000000000.0,0.1574,0.1613,1383566378971.781,16.312,15.061
904,1131026,526000000000000.0,0.1574,0.1529,35974933515.57416,19.456,18.32
905,1131026,526000000000000.0,0.1574,0.1554,15559656316.05075,19.766,18.731
906,1131026,526000000000000.0,0.1574,0.1677,45185594437.49217,19.155,18.035
907,1131026,526000000000000.0,0.1574,0.1547,25882129151.53093,19.629,18.545
908,1131026,526000000000000.0,0.1574,0.1549,28183829312.644493,19.416,18.341
909,1131026,526000000000000.0,0.1574,0.1649,53826978251.628815,19.081,17.932
910,1131026,526000000000000.0,0.1574,0.1168,15703628043.335514,19.115,18.476
911,1131026,526000000000000.0,0.1574,0.1537,20989398836.235203,19.722,18.656
912,1131026,526000000000000.0,0.1574,0.1569,65614526630.290565,18.876,17.755
913,1131026,526000000000000.0,0.1574,0.1543,47424198526.02448,19.342,18.194
914,1131026,526000000000000.0,0.1574,0.149,44874538993.31314,18.915,18.019
915,1131026,526000000000000.0,0.1574,0.1151,17458221529.205074,19.512,18.805
916,1131026,526000000000000.0,0.1574,0.1673,24043628000.069347,19.312,18.391
917,1131026,526000000000000.0,0.1574,0.1896,10814339512.979397,20.246,19.315
918,1131026,526000000000000.0,0.1574,0.1927,12246161992.650465,20.461,19.351
919,1131026,526000000000000.0,0.1574,0.1554,92682982337.93504,18.667,17.522
920,1131026,526000000000000.0,0.1574,0.1577,34040818970.10009,19.592,18.513
921,1131026,526000000000000.0,0.1574,0.1408,34593937782.61217,19.058,18.218
922,1131026,526000000000000.0,0.1574,0.1666,15135612484.362072,19.871,18.899
923,1131026,526000000000000.0,0.1574,0.1614,37497300224.54834,19.214,18.151
924,1131026,526000000000000.0,0.1574,0.1523,123594743344.4512,18.373,17.236
925,1131026,526000000000000.0,0.1574,0.1847,50118723362.72715,19.075,18.055
926,1131026,526000000000000.0,0.1574,0.1325,42756288615.158646,19.22,18.154
927,1131026,526000000000000.0,0.1574,0.1575,10543868963.91258,20.307,19.264
928,1131026,526000000000000.0,0.1574,0.1558,40086671762.73026,19.073,18.097
929,1131026,526000000000000.0,0.1574,0.1514,195433945577.53964,18.158,17.0
930,1131026,526000000000000.0,0.1574,0.1497,158124803927.03827,18.04,16.968
931,1131026,526000000000000.0,0.1574,0.1586,33806483620.598152,19.502,18.373
932,1131026,526000000000000.0,0.1574,0.1127,26915348039.26914,19.014,18.309
933,1131026,526000000000000.0,0.1574,0.1629,28641779699.065857,19.573,18.455
934,1131026,526000000000000.0,0.1574,0.1685,10519618738.232235,20.172,19.182
935,1131026,526000000000000.0,0.1574,0.1345,18923436186.449722,19.759,18.859
936,1131026,526000000000000.0,0.1574,0.1541,24717241450.161343,19.619,18.524
937,1131026,526000000000000.0,0.1574,0.1472,26853444456.58509,18.792,18.107
938,1131026,526000000000000.0,0.1574,0.1468,14288939585.111008,19.896,18.891
939,1131026,526000000000000.0,0.1574,0.1755,22961486481.123653,19.984,18.953
940,1131026,526000000000000.0,0.1574,0.1576,17906058540.352947,19.782,18.728
941,1131026,526000000000000.0,0.1574,0.1581,27415741719.278862,19.627,18.521
942,1131026,526000000000000.0,0.1574,0.1567,14521116175.877449,19.922,18.898
943,1131026,526000000000000.0,0.1574,0.1506,30760968147.407047,19.555,18.425
944,1131026,526000000000000.0,0.1574,0.1818,11912420080.273762,20.299,19.195
945,1131026,526000000000000.0,0.1574,0.1514,10739894123.412462,20.094,19.099
946,1131026,526000000000000.0,0.1574,0.1577,116144861384.03415,18.373,17.257
947,1131026,526000000000000.0,0.1574,0.137,53951062251.51268,18.988,17.966
948,1131026,526000000000000.0,0.1574,0.1628,11455129414.455338,19.904,18.977
949,1131026,526000000000000.0,0.1574,0.1383,53333489548.76213,19.367,18.373
950,1131805,330000000000000.0,0.2945,0.3035,19952623149.688828,21.857,20.608
951,1131805,330000000000000.0,0.2945,0.3145,36057864302.164276,21.268,19.747
952,1131805,330000000000000.0,0.2945,0.3224,107646521362.98349,20.543,18.956
953,1131805,330000000000000.0,0.2945,0.3093,20183663636.815598,21.684,20.125
954,1131805,330000000000000.0,0.2945,0.324,11015393095.414145,22.226,20.692
955,1131805,330000000000000.0,0.2945,0.2946,10232929922.807537,21.687,20.349
956,1131805,330000000000000.0,0.2945,0.3355,40926065973.0011,20.983,19.413
957,1131805,330000000000000.0,0.2945,0.2809,27797132677.59294,21.274,19.801
958,1131805,330000000000000.0,0.2945,0.2928,48417236758.40999,20.822,19.426
959,1131805,330000000000000.0,0.2945,0.3289,10814339512.979397,22.187,20.669
960,1131805,330000000000000.0,0.2945,0.2741,44874538993.31314,21.028,19.534
961,1131805,330000000000000.0,0.2945,0.3279,19275249131.909367,21.893,20.285
962,1131805,330000000000000.0,0.2945,0.2918,19142559250.210857,21.696,20.215
963,1131805,330000000000000.0,0.2945,0.2698,12502590302.177189,20.538,19.789
964,1131805,330000000000000.0,0.2945,0.2837,19724227361.148533,21.691,20.19
965,1131805,330000000000000.0,0.2945,0.2579,57543993733.71567,20.613,19.215
966,1131805,330000000000000.0,0.2945,0.2777,28973435877.013214,21.211,19.764
967,1131805,330000000000000.0,0.2945,0.2968,62950618285.71968,20.861,19.308
968,1131805,330000000000000.0,0.2945,0.2636,11857687481.671597,21.267,20.399
969,1131805,330000000000000.0,0.2945,0.2996,118850222743.70164,20.38,18.768
970,1131805,330000000000000.0,0.2945,0.3439,19275249131.909367,21.936,20.299
971,1131805,330000000000000.0,0.2945,0.2898,29241523778.433308,21.25,19.79
972,1131805,330000000000000.0,0.2945,0.325,20606299132.700005,21.65,20.106
973,1131805,330000000000000.0,0.2945,0.3375,44771330417.63623,21.468,20.096
974,1131805,330000000000000.0,0.2945,0.311,10399201658.290579,22.187,20.662
975,1131805,330000000000000.0,0.2945,0.2945,1370881766164.855,18.263,16.683
976,1131805,330000000000000.0,0.2945,0.3327,48977881936.84457,20.928,19.404
977,1131805,330000000000000.0,0.2945,0.3226,19860949173.573715,21.736,20.232
978,1131805,330000000000000.0,0.2945,0.317,45185594437.49217,21.233,19.636
979,1131805,330000000000000.0,0.2945,0.3121,20323570109.36221,20.601,19.647
980,1131805,330000000000000.0,0.2945,0.3238,109144033644.87572,20.425,18.872
981,1131805,330000000000000.0,0.2945,0.3266,149968483550.2374,20.604,18.956
982,1131805,330000000000000.0,0.2945,0.2966,199986186963.27448,19.989,18.395
983,1131805,330000000000000.0,0.2945,0.2441,59429215861.557144,20.275,19.149
984,1131805,330000000000000.0,0.2945,0.2598,15595525028.269522,20.797,19.857
985,1131805,330000000000000.0,0.2945,0.3188,83560301823.12491,20.511,19.072
986,1131805,330000000000000.0,0.2945,0.3316,24434305526.939713,21.526,20.042
987,1131805,330000000000000.0,0.2945,0.304,10939563662.72093,22.056,20.601
988,1131805,330000000000000.0,0.2945,0.3446,12705741052.085394,21.606,20.309
989,1131805,330000000000000.0,0.2945,0.3335,33419504002.61136,21.497,19.866
990,1131805,330000000000000.0,0.2945,0.2814,88715601203.79617,20.526,19.022
991,1131805,330000000000000.0,0.2945,0.3071,11246049739.669268,22.19,20.721
992,1131805,330000000000000.0,0.2945,0.2959,45289757990.36214,21.247,19.812
993,1131805,330000000000000.0,0.2945,0.3004,20370420777.057148,21.513,20.062
994,1143500,303000000000000.0,0.2649,0.2636,24490632418.44742,21.241,19.861
995,1143500,303000000000000.0,0.2649,0.2705,31841975217.261253,20.963,19.554
996,1143500,303000000000000.0,0.2649,0.2778,26791683248.19037,21.168,19.762
997,1143500,303000000000000.0,0.2649,0.2585,108143395129.79398,19.707,18.682
998,1143500,303000000000000.0,0.2649,0.269,23280912576.650127,21.125,19.713
999,1143500,303000000000000.0,0.2649,0.2435,13772094688.939445,20.527,19.76
1000,1143500,303000000000000.0,0.2649,0.2971,29922646366.08195,20.893,19.468
1001,1143500,303000000000000.0,0.2649,0.2996,61801640013.84164,20.606,19.096
1002,1143500,303000000000000.0,0.2649,0.2962,15135612484.362072,21.648,20.21
1003,1143500,303000000000000.0,0.2649,0.2994,39084089579.24025,20.9,19.41
1004,1143500,303000000000000.0,0.2649,0.2649,1651961798229.015,17.845,16.348
1005,1143500,303000000000000.0,0.2649,0.2678,31550046233.746307,20.864,19.475
1006,1143500,303000000000000.0,0.2649,0.248,28119008303.989395,20.833,19.518
1007,1143500,303000000000000.0,0.2649,0.2713,12941958414.499863,21.473,20.094
1008,1143500,303000000000000.0,0.2649,0.25,10519618738.232235,21.401,20.175
1009,1143500,303000000000000.0,0.2649,0.2612,45185594437.49217,20.57,19.171
1010,1143500,303000000000000.0,0.2649,0.2761,38994198667.65428,20.696,19.318
1011,1143500,303000000000000.0,0.2649,0.2795,78523563461.0071,20.154,18.738
1012,1143500,303000000000000.0,0.2649,0.3022,15885467485.977806,21.008,19.808
1013,1143500,303000000000000.0,0.2649,0.2538,13995873225.726206,21.535,20.272
1014,1143500,303000000000000.0,0.2649,0.2771,24266100950.824142,21.085,19.723
1015,1143500,303000000000000.0,0.2649,0.2753,35481338923.357605,20.941,19.506
1016,1143500,303000000000000.0,0.2649,0.2597,55207743928.07584,20.272,18.89
1017,1143500,303000000000000.0,0.2649,0.2653,108392691402.12039,19.93,18.511
1018,1143500,303000000000000.0,0.2649,0.2753,36140986263.96131,20.893,19.488
1019,1143500,303000000000000.0,0.2649,0.2701,22438819237.82771,21.118,19.885
1020,1143500,303000000000000.0,0.2649,0.2645,81283051616.40996,20.281,18.872
1021,1143500,303000000000000.0,0.2649,0.25,21232444620.002193,21.073,19.734
1022,1143500,303000000000000.0,0.2649,0.2808,19054607179.632442,21.4,19.983
1023,1143500,303000000000000.0,0.2649,0.2547,11830415557.251657,21.457,20.468
1024,1143500,303000000000000.0,0.2649,0.2966,44055486350.65534,20.787,19.315
1025,1143500,303000000000000.0,0.2649,0.3032,12445146117.71387,21.745,20.402
1026,1143500,303000000000000.0,0.2649,0.2331,74816950051.11552,20.13,18.894
1027,1143500,303000000000000.0,0.2649,0.2853,13335214321.63324,21.483,20.213
1028,1143500,303000000000000.0,0.2649,0.2895,15995580286.146711,21.599,20.206
1029,1143500,303000000000000.0,0.2649,0.3085,12941958414.499863,20.702,19.878
1030,1143500,303000000000000.0,0.2649,0.2644,10162486928.70695,21.777,20.315
1031,1143500,303000000000000.0,0.2649,0.2917,11748975549.395304,21.695,20.335
1032,1143500,303000000000000.0,0.2649,0.2683,12560299636.948753,21.771,20.372
1033,1143500,303000000000000.0,0.2649,0.2936,18492686189.780758,21.475,19.999
1034,1144560,424000000000000.0,0.2147,0.2226,63095734448.019424,19.872,18.626
1035,1144560,424000000000000.0,0.2147,0.2176,30478949896.27983,20.374,19.14
1036,1144560,424000000000000.0,0.2147,0.2387,67920363261.71857,19.877,18.605
1037,1144560,424000000000000.0,0.2147,0.2093,82224264994.70695,19.378,18.173
1038,1144560,424000000000000.0,0.2147,0.171,19054607179.632442,19.554,18.911
1039,1144560,424000000000000.0,0.2147,0.232,18923436186.449722,20.751,19.552
1040,1144560,424000000000000.0,0.2147,0.238,12189895989.248674,21.158,19.909
1041,1144560,424000000000000.0,0.2147,0.2059,16292960326.397215,20.682,19.514
1042,1144560,424000000000000.0,0.2147,0.2135,47752927365.76912,20.012,18.768
1043,1144560,424000000000000.0,0.2147,0.2218,20183663636.815598,20.678,19.458
1044,1144560,424000000000000.0,0.2147,0.1892,11271974561.755093,20.433,19.581
1045,1144560,424000000000000.0,0.2147,0.2242,26061535499.988976,20.448,19.231
1046,1144560,424000000000000.0,0.2147,0.2156,63826348619.054825,19.816,18.56
1047,1144560,424000000000000.0,0.2147,0.2321,10889300933.334354,21.273,20.059
1048,1144560,424000000000000.0,0.2147,0.2256,10232929922.807537,21.186,19.982
1049,1144560,424000000000000.0,0.2147,0.2035,10519618738.232235,20.587,19.667
1050,1144560,424000000000000.0,0.2147,0.2113,105196187382.32234,19.467,18.23
1051,1144560,424000000000000.0,0.2147,0.2075,65765783735.54199,19.646,18.429
1052,1144560,424000000000000.0,0.2147,0.2143,35318316979.1957,20.317,19.052
1053,1144560,424000000000000.0,0.2147,0.2153,11168632477.805613,21.155,20.0
1054,1144560,424000000000000.0,0.2147,0.1687,19498445997.580414,20.273,19.224
1055,1144560,424000000000000.0,0.2147,0.2077,279898131963.4357,18.724,17.41
1056,1144560,424000000000000.0,0.2147,0.1734,43151907682.776505,19.706,18.604
1057,1144560,424000000000000.0,0.2147,0.2299,33189445755.2611,20.43,19.153
1058,1144560,424000000000000.0,0.2147,0.1974,24717241450.161343,20.189,19.377
1059,1144560,424000000000000.0,0.2147,0.2054,49888448746.00127,19.924,18.71
1060,1144560,424000000000000.0,0.2147,0.2051,27925438412.373363,20.115,18.999
1061,1144560,424000000000000.0,0.2147,0.2201,58210321777.08722,19.588,18.392
1062,1144560,424000000000000.0,0.2147,0.2182,24660393372.34336,20.377,19.258
1063,1144560,424000000000000.0,0.2147,0.2147,241546083444.49353,18.672,17.378
1064,1144560,424000000000000.0,0.2147,0.2087,17338039977.54141,20.723,19.533
1065,1144560,424000000000000.0,0.2147,0.2111,67297665628.43168,19.908,18.644
1066,1144560,424000000000000.0,0.2147,0.2236,74473197390.59889,19.593,18.362
1067,1144560,424000000000000.0,0.2147,0.2086,34753616144.32061,20.344,19.11
1068,1144560,424000000000000.0,0.2147,0.1668,57942869642.68809,19.523,18.587
